0.501438	0.0835406
0.500244	0.0834675
0.501766	0.0838454
0.500113	0.0829322
0.499437	0.0832311
0.499725	0.0833459
0.499247	0.0834128
0.500082	0.0833363
0.498478	0.0835836
0.500614	0.0833607
0.498758	0.0833134
0.49987	0.0836112
0.498266	0.0833816
0.501267	0.0835195
0.499492	0.0830369
0.499378	0.0832714
0.498807	0.0834005
0.500249	0.0832495
0.501092	0.0832438
0.49966	0.0829659
0.500534	0.0832634
0.501184	0.0829468
0.500047	0.0832369
0.499415	0.083318
0.500831	0.0828494
0.500384	0.0832474
0.49955	0.0830669
0.498425	0.0832253
0.50036	0.0833802
0.500634	0.0831972
0.497488	0.0834226
0.499647	0.083552
0.500383	0.0839054
0.500832	0.0834706
0.499362	0.0836156
0.499432	0.0833113
0.5002	0.0835818
0.499102	0.0834276
0.499818	0.0831013
0.498346	0.0831638
0.499543	0.0833689
0.49968	0.0836368
0.498735	0.0833055
0.500767	0.0836244
0.499858	0.083309
0.499248	0.0835752
0.499747	0.0833852
0.500449	0.0827838
0.499116	0.0838296
0.499801	0.0835906
0.502301	0.0831779
0.499509	0.0834394
0.500502	0.0832539
0.498719	0.0831276
0.499679	0.0835793
0.501009	0.0837504
0.500245	0.0833287
0.499316	0.0835729
0.501327	0.0829109
0.499965	0.0835202
0.500307	0.082954
0.501609	0.0835945
0.500626	0.0836522
0.500257	0.083274
0.499667	0.0832819
0.499981	0.0832941
0.49962	0.0830883
0.500429	0.0836114
0.500565	0.0831264
0.498968	0.0834672
0.501597	0.0831857
0.500479	0.0835133
0.500667	0.0836339
0.49969	0.0832017
0.499449	0.0835616
0.500019	0.0833337
0.501302	0.0829145
0.502261	0.0837192
0.499904	0.083048
0.499807	0.0829657
0.500515	0.0833137
0.500701	0.0833654
0.498643	0.082874
0.499692	0.0832109
0.499693	0.0834654
0.500391	0.083171
0.500449	0.0831671
0.499649	0.0832035
0.500579	0.0835725
0.499719	0.0828058
0.499934	0.0829758
0.499758	0.0833817
0.498958	0.0831835
0.500255	0.0831515
0.500389	0.0833297
0.499712	0.0829632
0.499542	0.0830614
0.500996	0.0833125
0.502372	0.0837029
0.499137	0.0835937
